2;anti_air_building;3004.00;10.53;1369.00;4.76;0
2;anti_air_building;3013.00;12.18;1361.00;2.61;0
2;anti_air_building;3008.00;11.20;1365.00;2.71;0
2;synthetic_refinery;3021.00;10.20;1351.00;0.55;0
2;radar_station;3006.00;10.45;1362.00;4.52;0
2;rocket_site;3005.00;10.50;1367.00;4.77;0
2;nuclear_reactor;3008.00;9.57;1351.00;1.16;0
3;arms_factory;2934.00;13.93;1457.00;1.52;0
3;arms_factory;2923.00;14.03;1448.00;4.54;0
3;arms_factory;2921.00;13.30;1447.00;5.74;0
3;arms_factory;2924.00;16.62;1438.00;3.58;0
3;arms_factory;2916.00;10.73;1443.00;5.14;0
3;arms_factory;2907.00;9.57;1448.00;1.52;0
3;industrial_complex;2915.00;10.10;1454.00;4.19;0
3;industrial_complex;2935.00;14.30;1455.00;2.03;0
3;industrial_complex;2926.00;14.10;1454.00;5.05;0
3;industrial_complex;2931.00;15.25;1446.00;6.25;0
3;industrial_complex;2923.00;10.53;1461.00;4.09;0
3;industrial_complex;2914.00;11.38;1451.00;0.47;0
3;air_base;2902.00;10.18;1445.00;2.04;0
3;bunker;2912.00;10.30;1453.00;4.70;0
3;bunker;2926.00;10.57;1462.00;2.54;0
3;bunker;2929.00;13.57;1456.00;3.74;0
3;bunker;2917.00;12.70;1441.00;0.48;0
3;bunker;2910.00;10.07;1449.00;3.14;0
3;bunker;2921.00;13.05;1446.00;5.81;0
3;bunker;2921.00;10.53;1459.00;2.54;0
3;bunker;2929.00;16.30;1442.00;5.21;0
3;bunker;2929.00;15.35;1448.00;1.59;0
3;bunker;2932.00;13.43;1461.00;4.25;0
3;bunker;2934.00;16.15;1451.00;0.99;0
3;anti_air_building;2923.00;13.62;1456.00;3.66;0
3;anti_air_building;2911.00;10.32;1449.00;0.04;0
3;anti_air_building;2926.00;14.73;1451.00;2.70;0
3;synthetic_refinery;2925.00;10.53;1463.00;5.72;0
3;radar_station;2918.00;13.10;1451.00;3.12;0
3;rocket_site;2920.00;12.88;1446.00;4.76;0
3;nuclear_reactor;2920.00;15.12;1438.00;2.61;0
4;arms_factory;3066.00;9.73;1489.00;5.74;0
4;arms_factory;3058.00;12.00;1479.00;3.58;0
4;arms_factory;3062.00;9.93;1492.00;5.14;0
4;arms_factory;3039.00;13.43;1477.00;1.52;0
4;arms_factory;3055.00;10.78;1465.00;4.19;0
4;arms_factory;3052.00;10.90;1492.00;2.03;0
4;industrial_complex;3064.00;10.30;1478.00;5.05;0
4;industrial_complex;3059.00;9.90;1492.00;6.25;0
4;industrial_complex;3059.00;10.03;1490.00;4.09;0
4;industrial_complex;3055.00;10.62;1464.00;0.47;0
4;industrial_complex;3054.00;10.18;1491.00;2.04;0
4;industrial_complex;3041.00;13.48;1477.00;4.70;0
4;air_base;3066.00;10.00;1491.00;2.54;0
4;bunker;3064.00;9.85;1489.00;3.74;0
4;bunker;3041.00;13.18;1470.00;0.48;0
4;bunker;3054.00;10.23;1488.00;3.14;0
4;bunker;3046.00;11.43;1484.00;5.81;0
4;bunker;3048.00;13.05;1493.00;2.54;0
4;bunker;3059.00;10.25;1463.00;5.21;0
4;bunker;3057.00;12.10;1474.00;1.59;0
4;bunker;3061.00;10.78;1477.00;4.25;0
4;bunker;3044.00;11.57;1485.00;0.99;0
4;bunker;3069.00;9.73;1480.00;3.66;0
4;bunker;3039.00;13.00;1478.00;0.04;0
4;bunker;3060.00;11.03;1471.00;2.70;0
4;bunker;3063.00;10.68;1485.00;5.72;0
4;anti_air_building;3063.00;9.93;1489.00;0.64;0
4;anti_air_building;3053.00;10.93;1494.00;4.76;0
4;anti_air_building;3056.00;10.05;1490.00;2.61;0
4;synthetic_refinery;3045.00;13.43;1476.00;2.71;0
4;radar_station;3054.00;13.20;1477.00;1.59;0
4;rocket_site;3059.00;10.18;1489.00;3.21;0
4;nuclear_reactor;3071.00;9.70;1477.00;4.77;0
5;arms_factory;3105.00;9.80;1595.00;1.52;0
5;arms_factory;3158.00;9.90;1599.00;4.19;0
5;arms_factory;3130.00;10.10;1605.00;2.03;0
5;arms_factory;3137.00;10.40;1595.00;5.05;0
5;arms_factory;3150.00;9.95;1601.00;6.25;0
5;arms_factory;3113.00;9.80;1602.00;4.09;0
5;industrial_complex;3119.00;9.80;1601.00;0.47;0
5;industrial_complex;3149.00;9.80;1606.00;2.04;0
5;industrial_complex;3131.00;10.28;1604.00;4.70;0
5;industrial_complex;3139.00;10.38;1594.00;2.54;0
5;industrial_complex;3126.00;9.90;1591.00;3.74;0
5;industrial_complex;3126.00;10.03;1598.00;0.48;0
5;air_base;3110.00;9.68;1606.00;3.14;0
5;naval_base;3108.00;9.57;1606.00;-3.61;2309
5;naval_base;3115.00;9.50;1610.00;-2.21;2309
5;bunker;3136.00;10.07;1602.00;5.21;0
5;bunker;3119.00;9.80;1604.00;1.59;0
5;bunker;3110.00;9.65;1603.00;4.25;0
5;bunker;3144.00;10.12;1596.00;0.99;0
5;bunker;3154.00;10.43;1595.00;3.66;0
5;bunker;3124.00;9.80;1602.00;0.04;0
5;bunker;3131.00;9.80;1589.00;2.70;0
5;bunker;3154.00;9.80;1604.00;5.72;0
5;bunker;3115.00;9.80;1600.00;0.64;0
5;bunker;3119.00;9.90;1594.00;4.76;0
5;bunker;3148.00;9.93;1601.00;2.61;0
5;coastal_bunker;3116.00;9.57;1610.00;-2.21;0
5;coastal_bunker;3109.00;9.50;1607.00;-3.61;0
5;dockyard;3115.00;9.50;1610.00;-2.21;0
5;anti_air_building;3121.00;9.85;1589.00;4.77;0
5;anti_air_building;3131.00;10.40;1595.00;1.16;0
5;anti_air_building;3119.00;9.80;1598.00;5.28;0
5;synthetic_refinery;3142.00;9.80;1603.00;0.20;0
5;radar_station;3130.00;10.38;1599.00;5.93;0
5;rocket_site;3133.00;10.43;1600.00;5.88;0
5;nuclear_reactor;3157.00;9.90;1606.00;2.26;0
6;arms_factory;2861.00;10.30;1537.00;2.03;0
6;arms_factory;2865.00;9.73;1532.00;5.05;0
6;arms_factory;2872.00;9.70;1539.00;6.25;0
6;arms_factory;2874.00;9.70;1536.00;4.09;0
6;arms_factory;2887.00;10.20;1543.00;0.47;0
6;arms_factory;2855.00;9.85;1536.00;2.04;0
6;industrial_complex;2891.00;10.12;1540.00;4.70;0
6;industrial_complex;2867.00;10.10;1538.00;2.54;0
6;industrial_complex;2871.00;9.80;1532.00;3.74;0
6;industrial_complex;2847.00;9.70;1538.00;0.48;0
6;industrial_complex;2867.00;9.73;1534.00;3.14;0
6;industrial_complex;2873.00;9.65;1541.00;5.81;0
6;air_base;2876.00;9.80;1533.00;2.54;0
6;naval_base;2850.00;9.53;1541.00;-2.68;8621
6;naval_base;2855.00;9.50;1544.00;-2.16;8621
6;naval_base;2873.00;9.50;1545.00;-2.55;8621
6;bunker;2860.00;9.88;1540.00;0.99;0
6;bunker;2869.00;9.65;1541.00;3.66;0
6;bunker;2877.00;9.60;1545.00;0.04;0
6;bunker;2861.00;10.00;1533.00;2.70;0
6;bunker;2853.00;9.70;1535.00;5.72;0
6;bunker;2882.00;9.70;1540.00;0.64;0
6;bunker;2874.00;9.80;1532.00;4.76;0
6;bunker;2888.00;9.88;1539.00;2.61;0
6;coastal_bunker;2855.00;9.57;1543.00;-2.16;0
6;coastal_bunker;2873.00;9.50;1545.00;-2.55;0
6;coastal_bunker;2849.00;9.50;1541.00;-2.68;0
6;dockyard;2849.00;9.50;1541.00;-2.68;0
6;anti_air_building;2861.00;10.20;1534.00;1.16;0
6;anti_air_building;2878.00;9.70;1540.00;5.28;0
6;anti_air_building;2869.00;9.75;1538.00;0.20;0
6;synthetic_refinery;2885.00;9.93;1535.00;3.22;0
6;radar_station;2872.00;9.70;1538.00;1.13;0
6;rocket_site;2879.00;9.70;1540.00;2.26;0
6;nuclear_reactor;2859.00;9.70;1530.00;0.11;0
7;arms_factory;2879.00;9.60;1568.00;6.25;0
7;arms_factory;2874.00;9.68;1559.00;4.09;0
7;arms_factory;2880.00;9.68;1571.00;0.47;0
7;arms_factory;2879.00;9.62;1560.00;2.04;0
7;arms_factory;2884.00;9.70;1554.00;4.70;0
7;arms_factory;2874.00;9.68;1559.00;2.54;0
7;industrial_complex;2880.00;9.60;1555.00;3.74;0
7;industrial_complex;2880.00;9.68;1571.00;0.48;0
7;industrial_complex;2883.00;9.60;1556.00;3.14;0
7;industrial_complex;2883.00;9.60;1561.00;5.81;0
7;industrial_complex;2874.00;9.68;1559.00;2.54;0
7;industrial_complex;2882.00;9.60;1564.00;5.21;0
7;air_base;2880.00;9.60;1560.00;1.59;0
7;naval_base;2882.00;9.50;1581.00;-2.94;2752
7;naval_base;2861.00;9.50;1549.00;-2.03;8621
7;naval_base;2864.00;9.50;1544.00;-3.93;8621
7;naval_base;2868.00;9.50;1554.00;-1.47;8621
7;naval_base;2878.00;9.50;1570.00;-2.36;2775
7;naval_base;2872.00;9.50;1558.00;-2.16;2775
7;bunker;2881.00;9.70;1573.00;0.64;0
7;bunker;2861.00;9.70;1544.00;4.76;0
7;bunker;2881.00;9.68;1566.00;2.61;0
7;bunker;2866.00;9.60;1548.00;2.71;0
7;bunker;2880.00;9.60;1557.00;0.55;0
7;bunker;2873.00;9.70;1555.00;3.21;0
7;bunker;2884.00;9.60;1561.00;4.77;0
7;coastal_bunker;2870.00;9.50;1554.00;-1.47;0
7;coastal_bunker;2886.00;9.50;1579.00;-2.94;0
7;coastal_bunker;2871.00;9.50;1557.00;-1.37;0
7;coastal_bunker;2878.00;9.53;1567.00;-2.36;0
7;coastal_bunker;2867.00;9.50;1552.00;-2.03;0
7;coastal_bunker;2861.00;9.55;1545.00;-3.93;0
7;dockyard;2861.00;9.55;1545.00;-3.93;0
7;anti_air_building;2879.00;9.68;1567.00;1.67;0
7;anti_air_building;2865.00;9.65;1543.00;5.79;0
7;anti_air_building;2874.00;9.68;1553.00;0.71;0
7;synthetic_refinery;2874.00;9.70;1557.00;4.83;0
7;radar_station;2878.00;9.70;1563.00;2.12;0
7;rocket_site;2880.00;9.70;1567.00;2.78;0
7;nuclear_reactor;2874.00;9.68;1553.00;5.44;0
8;arms_factory;2902.00;10.98;1513.00;0.47;0
8;arms_factory;2899.00;11.40;1514.00;2.04;0
8;arms_factory;2897.00;11.75;1515.00;4.70;0
8;arms_factory;2900.00;11.32;1515.00;2.54;0
8;arms_factory;2898.00;11.73;1516.00;3.74;0
8;arms_factory;2898.00;11.80;1517.00;0.48;0
8;industrial_complex;2899.00;11.70;1518.00;3.14;0
8;industrial_complex;2900.00;11.60;1519.00;5.81;0
8;industrial_complex;2900.00;10.82;1508.00;2.54;0
8;industrial_complex;2898.00;10.80;1509.00;5.21;0
8;industrial_complex;2902.00;10.85;1509.00;1.59;0
8;industrial_complex;2898.00;10.95;1510.00;4.25;0
8;air_base;2901.00;10.90;1510.00;0.99;0
8;bunker;2898.00;11.15;1511.00;3.66;0
8;anti_air_building;2901.00;10.95;1511.00;0.04;0
8;anti_air_building;2904.00;10.80;1511.00;2.70;0
8;anti_air_building;2899.00;11.25;1512.00;5.72;0
8;synthetic_refinery;2903.00;10.88;1512.00;0.64;0
8;radar_station;2901.00;11.07;1514.00;0.87;0
8;rocket_site;2900.00;11.18;1513.00;2.61;0
8;nuclear_reactor;2897.00;11.60;1514.00;2.71;0
9;bunker;3026.00;12.03;1518.00;2.70;0
9;bunker;3059.00;11.62;1529.00;0.64;0
9;bunker;3045.00;11.65;1532.00;2.61;0
9;bunker;3049.00;11.53;1521.00;0.55;0
9;bunker;3050.00;12.48;1517.00;4.77;0
9;bunker;3043.00;10.20;1525.00;5.28;0
9;bunker;3060.00;11.75;1527.00;3.22;0
9;bunker;3027.00;10.62;1526.00;5.88;0
9;radar_station;3038.00;12.35;1515.00;1.43;0
9;nuclear_reactor;3047.00;12.38;1517.00;0.11;0
10;arms_factory;3131.00;9.98;1549.00;3.74;0
10;arms_factory;3136.00;9.80;1567.00;0.48;0
10;arms_factory;3122.00;9.90;1560.00;3.14;0
10;arms_factory;3144.00;9.80;1556.00;5.81;0
10;arms_factory;3156.00;10.45;1564.00;2.54;0
10;arms_factory;3129.00;9.85;1562.00;5.21;0
10;industrial_complex;3133.00;9.85;1554.00;1.59;0
10;industrial_complex;3134.00;9.80;1563.00;4.25;0
10;industrial_complex;3138.00;9.80;1561.00;0.99;0
10;industrial_complex;3119.00;10.00;1547.00;3.66;0
10;industrial_complex;3141.00;9.80;1564.00;0.04;0
10;industrial_complex;3146.00;9.90;1560.00;2.70;0
10;air_base;3125.00;9.85;1565.00;5.72;0
10;bunker;3145.00;9.85;1562.00;0.64;0
10;bunker;3143.00;9.80;1564.00;4.76;0
10;bunker;3137.00;9.90;1554.00;2.61;0
10;bunker;3125.00;9.90;1562.00;2.71;0
10;bunker;3126.00;10.00;1553.00;0.55;0
10;bunker;3129.00;9.82;1557.00;3.21;0
10;bunker;3117.00;9.98;1550.00;4.77;0
10;bunker;3118.00;9.90;1556.00;1.16;0
10;bunker;3147.00;10.10;1571.00;5.28;0
10;anti_air_building;3146.00;9.85;1558.00;0.20;0
10;anti_air_building;3140.00;9.88;1554.00;3.22;0
10;anti_air_building;3131.00;9.80;1564.00;5.88;0
10;synthetic_refinery;3123.00;10.00;1553.00;2.26;0
10;radar_station;3136.00;9.80;1558.00;0.72;0
10;rocket_site;3136.00;9.80;1565.00;1.67;0
10;nuclear_reactor;3119.00;9.95;1550.00;5.79;0
11;arms_factory;3209.00;9.95;1635.00;3.14;0
11;arms_factory;3214.00;10.45;1628.00;5.81;0
11;arms_factory;3184.00;10.00;1613.00;2.54;0
11;arms_factory;3183.00;10.18;1612.00;5.21;0
11;arms_factory;3183.00;9.70;1620.00;1.59;0
11;arms_factory;3210.00;10.43;1631.00;4.25;0
11;industrial_complex;3180.00;9.70;1631.00;0.99;0
11;industrial_complex;3189.00;10.30;1636.00;3.66;0
11;industrial_complex;3187.00;9.80;1608.00;0.04;0
11;industrial_complex;3202.00;9.85;1628.00;2.70;0
11;industrial_complex;3176.00;11.30;1611.00;5.72;0
11;industrial_complex;3188.00;9.95;1627.00;0.64;0
11;air_base;3175.00;9.70;1621.00;4.76;0
11;bunker;3198.00;9.82;1629.00;2.61;0
11;bunker;3161.00;9.90;1613.00;2.71;0
11;bunker;3205.00;10.40;1644.00;0.55;0
11;bunker;3209.00;10.40;1640.00;3.21;0
11;bunker;3187.00;10.23;1630.00;4.77;0
11;bunker;3182.00;9.70;1625.00;1.16;0
11;bunker;3201.00;10.48;1608.00;5.28;0
11;bunker;3180.00;10.80;1613.00;0.20;0
11;bunker;3177.00;11.20;1609.00;3.22;0
11;bunker;3197.00;10.15;1636.00;5.88;0
11;bunker;3189.00;10.30;1649.00;2.26;0
11;bunker;3211.00;10.32;1625.00;0.11;0
11;bunker;3206.00;9.98;1633.00;1.67;0
11;bunker;3165.00;10.00;1622.00;5.79;0
11;bunker;3198.00;10.45;1619.00;0.71;0
11;bunker;3194.00;10.40;1616.00;4.83;0
11;anti_air_building;3199.00;9.98;1635.00;0.11;0
11;anti_air_building;3187.00;9.78;1622.00;2.78;0
11;anti_air_building;3197.00;10.45;1618.00;5.44;0
11;synthetic_refinery;3187.00;10.30;1633.00;2.17;0
11;radar_station;3191.00;10.35;1627.00;5.77;0
11;rocket_site;3186.00;9.70;1626.00;1.22;0
11;nuclear_reactor;3207.00;10.32;1630.00;5.34;0
12;arms_factory;3226.00;9.98;1651.00;2.54;0
12;arms_factory;3229.00;10.00;1651.00;5.21;0
12;arms_factory;3233.00;9.95;1651.00;1.59;0
12;arms_factory;3222.00;10.20;1652.00;4.25;0
12;arms_factory;3225.00;10.20;1652.00;0.99;0
12;arms_factory;3229.00;10.20;1652.00;3.66;0
12;industrial_complex;3232.00;10.15;1652.00;0.04;0
12;industrial_complex;3221.00;10.35;1653.00;2.70;0
12;industrial_complex;3224.00;10.35;1653.00;5.72;0
12;industrial_complex;3228.00;10.32;1653.00;0.64;0
12;industrial_complex;3231.00;10.35;1653.00;4.76;0
12;industrial_complex;3234.00;10.07;1653.00;2.61;0
12;air_base;3222.00;10.40;1654.00;2.71;0
12;naval_base;3186.00;9.60;1670.00;-1.82;1885
12;naval_base;3183.00;9.57;1668.00;-2.36;1885
12;naval_base;3185.00;9.50;1685.00;-1.57;1885
12;bunker;3235.00;9.95;1654.00;1.16;0
12;bunker;3190.00;10.03;1685.00;5.28;0
12;bunker;3204.00;10.35;1678.00;3.22;0
12;bunker;3208.00;10.30;1680.00;5.88;0
12;bunker;3220.00;10.40;1676.00;2.26;0
12;bunker;3233.00;9.85;1674.00;0.11;0
12;bunker;3242.00;9.90;1654.00;1.67;0
12;bunker;3201.00;10.40;1651.00;5.79;0
12;bunker;3218.00;9.95;1657.00;0.71;0
12;bunker;3221.00;10.15;1651.00;4.83;0
12;bunker;3212.00;10.60;1666.00;0.11;0
12;bunker;3188.00;9.85;1670.00;2.78;0
12;bunker;3237.00;9.80;1669.00;5.44;0
12;bunker;3234.00;9.90;1650.00;2.17;0
12;bunker;3189.00;10.18;1666.00;3.38;0
12;bunker;3197.00;10.30;1681.00;1.22;0
12;bunker;3238.00;9.80;1660.00;5.34;0
12;bunker;3203.00;10.20;1661.00;5.45;0
12;coastal_bunker;3186.00;9.60;1670.00;-1.82;0
12;coastal_bunker;3186.00;9.50;1684.00;-1.57;0
12;coastal_bunker;3180.00;9.50;1667.00;-2.36;0
12;dockyard;3186.00;9.50;1681.00;-1.57;0
12;anti_air_building;3209.00;9.80;1651.00;1.73;0
12;anti_air_building;3198.00;10.30;1652.00;4.40;0
12;anti_air_building;3201.00;10.35;1652.00;0.78;0
12;synthetic_refinery;3204.00;10.30;1652.00;2.34;0
12;radar_station;3214.00;10.55;1663.00;0.45;0
12;rocket_site;3211.00;9.80;1652.00;2.84;0
12;nuclear_reactor;3198.00;10.30;1653.00;5.50;0
13;arms_factory;3193.00;10.30;1710.00;1.59;0
13;arms_factory;3209.00;9.70;1724.00;4.25;0
13;arms_factory;3220.00;10.10;1721.00;0.99;0
13;arms_factory;3213.00;10.38;1716.00;3.66;0
13;arms_factory;3196.00;9.70;1722.00;0.04;0
13;arms_factory;3184.00;9.70;1717.00;2.70;0
13;industrial_complex;3166.00;9.60;1700.00;5.72;0
13;industrial_complex;3155.00;9.70;1697.00;0.64;0
13;industrial_complex;3206.00;9.75;1717.00;4.76;0
13;industrial_complex;3199.00;10.30;1705.00;2.61;0
13;industrial_complex;3197.00;10.30;1701.00;2.71;0
13;industrial_complex;3195.00;10.30;1713.00;0.55;0
13;air_base;3197.00;10.30;1709.00;3.21;0
13;naval_base;3156.00;9.50;1708.00;-1.57;2107
13;naval_base;3170.00;9.50;1699.00;-4.47;1885
13;naval_base;3199.00;9.50;1724.00;-2.90;1660
13;naval_base;3207.00;9.50;1726.00;-3.34;1434
13;naval_base;3189.00;9.50;1698.00;-1.37;1885
13;naval_base;3186.00;9.50;1699.00;-0.59;1885
13;naval_base;3217.00;9.53;1725.00;-3.34;1434
13;naval_base;3175.00;9.50;1713.00;-1.82;1660
13;naval_base;3175.00;9.50;1707.00;-1.11;1885
13;bunker;3202.00;10.00;1700.00;5.79;0
13;bunker;3193.00;10.30;1706.00;0.71;0
13;bunker;3160.00;9.70;1697.00;4.83;0
13;bunker;3203.00;10.30;1708.00;0.11;0
13;bunker;3177.00;9.53;1699.00;2.78;0
13;bunker;3211.00;9.70;1724.00;5.44;0
13;bunker;3207.00;10.40;1712.00;2.17;0
13;bunker;3185.00;9.70;1715.00;3.38;0
13;bunker;3188.00;9.70;1720.00;1.22;0
13;bunker;3207.00;9.90;1696.00;5.34;0
13;bunker;3181.00;9.70;1704.00;5.45;0
13;bunker;3193.00;10.25;1690.00;3.29;0
13;bunker;3217.00;10.30;1718.00;5.95;0
13;bunker;3158.00;9.53;1706.00;2.33;0
13;coastal_bunker;3200.00;9.60;1723.00;-2.36;0
13;coastal_bunker;3174.00;9.50;1708.00;-1.11;0
13;coastal_bunker;3156.00;9.50;1708.00;-1.57;0
13;coastal_bunker;3166.00;9.50;1703.00;-4.47;0
13;coastal_bunker;3216.00;9.55;1725.00;-3.34;0
13;coastal_bunker;3174.00;9.53;1717.00;-1.82;0
13;coastal_bunker;3199.00;9.50;1724.00;-2.90;0
13;coastal_bunker;3187.00;9.50;1690.00;-1.37;0
13;coastal_bunker;3185.00;9.50;1698.00;-0.59;0
13;dockyard;3162.00;9.50;1696.00;-4.47;0
13;anti_air_building;3196.00;10.30;1699.00;1.29;0
13;anti_air_building;3189.00;10.10;1701.00;2.85;0
13;anti_air_building;3205.00;9.85;1699.00;5.51;0
13;synthetic_refinery;3206.00;10.07;1694.00;1.90;0
13;radar_station;3186.00;9.70;1707.00;5.50;0
13;rocket_site;3212.00;10.40;1713.00;6.12;0
13;nuclear_reactor;3206.00;10.30;1709.00;3.96;0
14;arms_factory;2754.00;10.38;1483.00;0.99;0
14;arms_factory;2776.00;9.70;1476.00;3.66;0
14;arms_factory;2745.00;9.78;1486.00;0.04;0
14;arms_factory;2771.00;9.68;1472.00;2.70;0
14;arms_factory;2755.00;10.43;1484.00;5.72;0
14;arms_factory;2777.00;9.73;1477.00;0.64;0
14;industrial_complex;2748.00;9.90;1486.00;4.76;0
14;industrial_complex;2772.00;9.73;1473.00;2.61;0
14;industrial_complex;2737.00;9.68;1489.00;2.71;0
14;industrial_complex;2766.00;9.75;1485.00;0.55;0
14;industrial_complex;2756.00;9.60;1472.00;3.21;0
14;industrial_complex;2772.00;9.75;1474.00;4.77;0
14;air_base;2755.00;10.07;1479.00;1.16;0
14;naval_base;2737.00;9.50;1482.00;-0.98;4885
14;naval_base;2758.00;9.50;1470.00;-0.32;8546
14;naval_base;2777.00;9.50;1489.00;-3.14;2871
14;naval_base;2766.00;9.50;1469.00;-0.69;8546
14;naval_base;2742.00;9.50;1475.00;-1.33;4885
14;naval_base;2758.00;9.57;1493.00;-4.04;2871
14;naval_base;2763.00;9.73;1487.00;-3.14;2871
14;bunker;2753.00;9.70;1475.00;5.79;0
14;bunker;2766.00;9.75;1485.00;0.71;0
14;bunker;2749.00;9.70;1476.00;4.83;0
14;bunker;2771.00;9.78;1486.00;0.11;0
14;bunker;2752.00;9.55;1492.00;2.78;0
14;bunker;2738.00;9.70;1489.00;5.44;0
14;bunker;2747.00;9.80;1482.00;2.17;0
14;bunker;2769.00;9.75;1473.00;3.38;0
14;bunker;2776.00;9.80;1479.00;1.22;0
14;bunker;2756.00;10.12;1479.00;5.34;0
14;coastal_bunker;2737.00;9.50;1482.00;-0.98;0
14;coastal_bunker;2767.00;9.50;1467.00;-0.69;0
14;coastal_bunker;2752.00;9.50;1472.00;-0.32;0
14;coastal_bunker;2751.00;9.50;1493.00;-2.21;0
14;coastal_bunker;2761.00;9.57;1490.00;-3.14;0
14;coastal_bunker;2778.00;9.55;1489.00;-3.14;0
14;coastal_bunker;2736.00;9.50;1479.00;-1.33;0
14;dockyard;2762.00;9.57;1489.00;-3.14;0
14;anti_air_building;2759.00;9.95;1488.00;2.34;0
14;anti_air_building;2740.00;9.70;1477.00;0.18;0
14;anti_air_building;2772.00;9.90;1478.00;2.84;0
14;synthetic_refinery;2738.00;9.70;1488.00;5.50;0
14;radar_station;2758.00;10.53;1481.00;2.61;0
14;rocket_site;2751.00;9.90;1486.00;3.45;0
14;nuclear_reactor;2773.00;9.88;1479.00;1.29;0
15;arms_factory;2804.00;10.60;1496.00;0.04;0
15;arms_factory;2816.00;9.60;1506.00;2.70;0
15;arms_factory;2787.00;9.95;1502.00;5.72;0
15;arms_factory;2805.00;10.30;1494.00;0.64;0
15;arms_factory;2820.00;9.80;1506.00;4.76;0
15;arms_factory;2813.00;9.88;1501.00;2.61;0
15;industrial_complex;2808.00;10.00;1500.00;2.71;0
15;industrial_complex;2820.00;10.05;1492.00;0.55;0
15;industrial_complex;2787.00;10.93;1491.00;3.21;0
15;industrial_complex;2801.00;10.15;1500.00;4.77;0
15;industrial_complex;2818.00;9.70;1511.00;1.16;0
15;industrial_complex;2782.00;9.70;1508.00;5.28;0
15;air_base;2815.00;10.10;1488.00;0.20;0
15;naval_base;2798.00;9.53;1504.00;-3.39;2847
15;naval_base;2825.00;9.50;1517.00;-2.36;12389
15;naval_base;2793.00;9.55;1504.00;-3.39;2847
